StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,AttendanceRate,StudyCategory,ActivityScore,SupportScore,RiskScore,IsAtRisk,GPAGroup
2641,18,0,2,4,12.97,0,1,3,1,1,1,0,2.21,3,100.0,1,3,3.8,18.49,0,1
2642,15,1,2,3,5.8,3,0,3,0,0,0,0,2.77,2,98.33,1,0,1.8,43.23,0,1
2643,15,0,1,2,16.91,14,1,2,1,1,0,0,2.94,2,92.22,2,2,3.2,19.69,0,1
2644,16,1,3,3,9.87,19,0,2,0,1,1,1,3.22,1,89.44,1,3,1.2,35.35,0,2
2645,15,1,0,1,9.97,0,0,0,0,0,0,0,1.67,4,100.0,1,0,0.0,48.36,0,0
2646,17,0,1,1,19.53,19,0,2,1,1,1,0,3.08,1,89.44,2,3,1.2,23.63,0,2
2647,17,1,3,2,18.94,14,0,2,1,1,1,1,3.76,0,92.22,2,4,1.2,19.19,0,3
2648,18,1,3,2,7.17,2,0,3,1,0,0,1,3.03,1,98.89,1,2,1.8,35.67,0,2
2649,15,0,2,0,2.81,12,0,2,0,1,1,0,2.85,2,93.33,0,2,1.2,46.24,0,1
2650,16,1,3,3,6.51,17,1,3,1,0,0,0,2.58,2,90.56,1,1,3.8,33.94,0,1
2651,17,0,0,2,0.61,12,1,3,1,1,0,0,3.2,1,93.33,0,2,3.8,36.3,0,2
2652,16,1,3,2,0.42,9,0,0,1,1,1,1,2.52,2,95.0,0,4,0.0,49.92,0,1
2653,16,0,0,1,7.91,30,0,2,1,1,1,0,2.19,3,83.33,1,3,1.2,42.52,0,1
2654,17,1,0,1,18.82,19,1,1,1,0,0,1,3.01,1,89.44,2,2,2.6,20.83,0,2
2655,16,1,0,4,17.43,23,0,1,0,0,1,0,3.27,1,87.22,2,1,0.6,34.28,0,2
2656,17,1,1,3,10.23,6,0,2,0,1,0,0,2.93,2,96.67,1,1,1.2,38.1,0,1
2657,16,0,0,4,11.3,24,0,3,0,1,1,1,2.8,2,86.67,1,3,1.8,32.86,0,1
2658,17,0,0,4,0.12,7,1,2,1,1,0,1,2.94,2,96.11,0,3,3.2,36.82,0,1
2659,15,0,0,2,4.31,0,0,3,0,0,0,1,3.09,1,100.0,0,1,1.8,41.21,0,2
2660,18,0,0,1,0.5,27,1,4,1,1,0,1,2.74,2,85.0,0,3,4.4,35.28,0,1
2661,17,1,1,4,15.09,17,0,2,0,0,0,0,3.04,1,90.56,2,0,1.2,36.39,0,2
2662,17,1,1,4,2.91,11,0,3,1,1,1,1,2.3,3,93.89,0,4,1.8,39.57,0,1
2663,18,0,0,3,17.38,17,0,1,0,0,0,1,2.83,2,90.56,2,1,0.6,34.28,0,1
2664,17,0,2,3,12.87,27,0,3,1,1,1,0,3.45,1,85.0,1,3,1.8,29.86,0,2
2665,17,0,3,3,4.59,23,0,1,1,0,0,0,2.77,2,87.22,0,1,0.6,51.58,1,1
2666,16,1,2,2,3.15,11,1,3,0,0,0,1,3.5,0,93.89,0,1,3.8,34.68,0,3
2667,18,0,0,2,12.55,19,0,2,1,1,0,0,3.0,1,89.44,1,2,1.2,35.05,0,2
2668,15,0,2,3,18.02,8,1,4,1,0,0,0,3.55,0,95.56,2,1,4.4,12.65,0,3
2669,17,1,0,3,14.37,1,0,2,1,1,0,1,3.94,0,99.44,1,3,1.2,24.43,0,3
2670,18,1,0,0,6.97,13,0,0,1,1,0,0,2.29,3,92.78,1,2,0.0,48.09,0,1
2671,16,0,0,2,11.75,3,0,2,0,0,0,1,2.77,2,98.33,1,1,1.2,36.02,0,1
2672,15,1,2,1,6.22,28,0,3,1,1,0,0,3.38,1,84.44,1,2,1.8,41.04,0,2
2673,18,0,0,1,19.98,28,1,3,1,1,1,0,3.49,1,84.44,2,3,3.8,11.97,0,2
2674,15,1,0,4,14.98,14,1,4,1,0,0,1,3.2,1,92.22,1,2,4.4,16.0,0,2
2675,15,0,0,0,12.29,30,1,3,0,0,1,0,2.39,3,83.33,1,1,3.8,29.72,0,1
2676,15,0,3,1,8.47,16,0,2,0,0,0,1,2.15,3,91.11,1,1,1.2,44.19,0,1
2677,17,0,1,2,12.36,18,0,2,1,0,1,0,2.65,2,90.0,1,2,1.2,35.97,0,1
2678,17,0,0,3,6.83,5,1,0,0,0,0,1,3.37,1,97.22,1,1,2.0,37.42,0,2
2679,16,1,1,2,0.58,8,1,4,0,1,0,1,1.89,4,95.56,0,2,4.4,36.1,0,0
2680,16,1,1,1,7.9,26,0,4,0,1,1,0,3.21,1,85.56,1,2,2.4,36.24,0,2
2681,18,1,2,1,18.61,16,0,2,1,0,0,1,3.3,1,91.11,2,2,1.2,26.14,0,2
2682,16,1,0,1,12.53,14,1,3,0,1,0,1,2.54,2,92.22,1,2,3.8,23.44,0,1
2683,15,0,3,2,1.68,4,1,3,1,1,0,1,3.05,1,97.78,0,3,3.8,31.28,0,2
2684,15,0,0,1,17.7,27,0,3,1,0,1,0,2.56,2,85.0,2,2,1.8,28.54,0,1
2685,17,1,2,4,5.38,17,0,3,0,0,0,1,2.35,3,90.56,1,1,1.8,45.02,0,1
2686,15,1,0,2,4.88,22,1,1,1,1,0,0,2.78,2,87.78,0,2,2.6,39.41,0,1
2687,18,1,0,1,5.94,3,0,4,1,0,0,1,3.27,1,98.33,1,2,2.4,34.08,0,2
2688,15,1,0,3,11.54,20,0,2,0,1,0,0,3.16,1,88.89,1,1,1.2,38.61,0,2
2689,15,1,1,2,10.89,23,0,2,0,0,1,0,1.77,4,87.22,1,1,1.2,43.48,0,0
2690,18,0,0,3,9.83,1,0,2,0,1,1,0,2.86,2,99.44,1,2,1.2,35.3,0,1
2691,16,0,2,1,14.35,18,1,2,1,1,0,0,3.27,1,90.0,1,2,3.2,22.84,0,2
2692,16,0,0,2,6.33,26,0,3,0,0,0,0,3.04,1,85.56,1,0,1.8,46.36,0,2
2693,18,1,2,3,15.64,4,1,3,1,0,1,0,3.53,0,97.78,2,2,3.8,15.13,0,3
2694,17,1,2,4,3.51,25,0,2,1,1,0,1,3.14,1,86.11,0,3,1.2,44.67,0,2
2695,15,1,1,1,15.65,3,1,3,1,1,0,0,3.41,1,98.33,2,2,3.8,15.22,0,2
2696,18,1,2,2,13.28,4,0,2,1,1,0,0,3.33,1,97.78,1,2,1.2,30.4,0,2
2697,15,0,2,2,13.66,18,0,4,0,1,0,1,2.57,2,90.0,1,2,2.4,29.09,0,1
2698,17,0,0,4,9.63,12,1,1,0,0,0,0,3.33,1,93.33,1,0,2.6,35.15,0,2
2699,15,1,2,4,13.34,15,0,2,0,0,0,0,2.28,3,91.67,1,0,1.2,40.09,0,1
2700,18,0,0,1,1.6,11,0,1,1,1,1,1,2.07,3,93.89,0,4,0.6,47.24,0,1
2701,15,0,1,1,17.03,8,0,2,1,0,1,0,2.66,2,95.56,2,2,1.2,28.16,0,1
2702,16,1,2,2,1.11,23,0,2,1,0,0,0,3.26,1,87.22,0,1,1.2,51.98,1,2
2703,17,1,0,1,2.97,15,0,4,0,1,1,0,2.55,2,91.67,0,2,2.4,41.92,0,1
2704,17,1,0,2,11.54,13,1,0,0,1,1,0,3.1,1,92.78,1,2,2.0,31.26,0,2
2705,17,1,1,1,14.79,21,0,2,1,0,0,1,3.05,1,88.33,1,2,1.2,32.52,0,2
2706,18,1,2,3,1.53,30,0,3,1,0,0,0,2.7,2,83.33,0,1,1.8,51.49,1,1
2707,17,1,3,4,18.42,29,0,1,0,1,1,1,2.32,3,83.89,2,3,0.6,31.59,0,1
2708,16,0,1,4,19.47,0,0,3,1,0,1,1,3.67,0,100.0,2,3,1.8,15.81,0,3
2709,18,0,2,2,12.12,19,1,4,0,0,0,0,2.55,2,89.44,1,0,4.4,27.17,0,1
2710,16,1,3,2,9.62,22,1,3,0,1,0,0,2.05,3,87.78,1,1,3.8,32.35,0,1
2711,15,0,0,4,14.83,25,0,2,1,0,0,0,3.68,0,86.11,1,1,1.2,34.17,0,3
2712,15,1,0,1,6.57,20,0,2,1,0,1,1,2.48,3,88.89,1,3,1.2,41.52,0,1
2713,15,1,2,3,9.87,3,0,1,0,0,0,1,2.85,2,98.33,1,1,0.6,40.89,0,1
2714,15,1,2,2,18.32,8,0,1,1,0,0,0,3.56,0,95.56,2,1,0.6,29.53,0,3
2715,16,1,3,1,19.11,23,0,0,1,1,1,1,3.16,1,87.22,2,4,0.0,27.69,0,2
2716,18,0,1,2,18.54,30,0,4,1,0,0,0,2.6,2,83.33,2,1,2.4,27.75,0,1
2717,18,1,0,1,5.25,18,0,2,1,0,0,1,2.76,2,90.0,1,2,1.2,44.58,0,1
2718,17,0,1,3,4.65,13,0,2,0,1,1,1,3.07,1,92.78,0,3,1.2,41.08,0,2
2719,16,1,0,1,5.95,21,0,2,0,1,0,0,1.91,4,88.33,1,1,1.2,48.92,0,0
2720,15,1,0,2,8.83,11,0,2,1,1,0,0,2.5,2,93.89,1,2,1.2,39.4,0,1
2721,16,1,2,1,6.28,29,1,2,1,1,1,0,2.48,3,83.89,1,3,3.2,34.54,0,1
2722,17,0,0,4,7.48,29,0,4,0,1,0,0,2.79,2,83.89,1,1,2.4,40.9,0,1
2723,17,1,2,2,12.41,27,0,2,1,0,0,1,3.36,1,85.0,1,2,1.2,35.88,0,2
2724,16,1,1,2,15.25,3,0,4,1,1,1,1,3.04,1,98.33,2,4,2.4,18.01,0,2
2725,16,1,1,2,14.71,6,1,3,1,0,0,1,4.0,0,96.67,1,2,3.8,15.51,0,3
2726,16,0,0,2,16.29,16,0,4,1,1,0,0,3.38,1,91.11,2,2,2.4,23.39,0,2
2727,18,0,0,1,0.64,0,0,0,1,0,0,0,1.84,4,100.0,0,1,0.0,57.1,1,0
2728,15,0,0,3,0.95,13,0,1,0,1,0,1,2.79,2,92.78,0,2,0.6,51.64,1,1
2729,16,1,3,1,15.79,14,1,2,1,0,1,0,3.84,0,92.22,2,2,3.2,18.84,0,3
2730,16,0,2,1,10.66,11,1,4,0,0,1,1,3.09,1,93.89,1,2,4.4,21.09,0,2
2731,16,1,1,3,11.56,11,0,3,1,1,0,0,2.71,2,93.89,1,2,1.8,32.73,0,1
2732,17,0,0,1,1.05,5,1,3,1,1,0,0,2.68,2,97.22,0,2,3.8,35.69,0,1
2733,17,0,3,2,5.11,25,1,0,0,0,0,0,2.76,2,86.11,1,0,2.0,47.48,0,1
2734,18,1,0,2,12.77,26,1,2,0,1,0,0,2.17,3,85.56,1,1,3.2,31.62,0,1
2735,15,0,0,2,17.18,28,1,2,0,0,1,0,3.82,0,84.44,2,1,3.2,22.38,0,3
2736,18,1,1,3,18.34,12,0,2,1,1,1,0,3.74,0,93.33,2,3,1.2,22.1,0,3
2737,15,1,3,3,10.01,15,1,2,0,1,0,0,3.38,1,91.67,1,1,3.2,29.91,0,2
2738,17,0,0,3,10.91,13,0,2,0,1,0,0,2.36,3,92.78,1,1,1.2,40.03,0,1
2739,17,1,0,3,16.66,6,0,3,1,1,0,0,4.0,0,96.67,2,2,1.8,22.16,0,3
2740,17,1,3,1,10.75,28,0,4,0,1,1,1,3.42,1,84.44,1,3,2.4,30.05,0,2
2741,18,0,0,2,10.34,24,0,3,0,0,0,1,3.5,0,86.67,1,1,1.8,37.31,0,3
2742,16,0,0,2,18.1,30,0,3,1,0,0,1,3.06,1,83.33,2,2,1.8,27.38,0,2
2743,16,1,1,2,15.8,15,1,4,1,0,1,0,3.33,1,91.67,2,2,4.4,14.84,0,2
2744,17,0,3,4,18.18,22,0,1,0,0,1,1,3.13,1,87.78,2,2,0.6,31.0,0,2
2745,16,1,1,3,4.36,8,0,0,1,1,0,0,2.99,2,95.56,0,2,0.0,48.63,0,1
2746,16,1,3,1,10.49,25,0,3,1,1,0,0,3.39,1,86.11,1,2,1.8,35.09,0,2
2747,18,0,2,0,16.85,13,0,2,1,0,0,1,2.31,3,92.78,2,2,1.2,30.23,0,1
2748,15,0,0,0,2.22,24,1,2,1,1,0,0,2.7,2,86.67,0,2,3.2,40.6,0,1
2749,17,0,3,1,15.89,29,1,2,1,1,1,0,3.18,1,83.89,2,3,3.2,20.78,0,2
2750,17,0,1,1,3.66,29,0,2,1,1,0,0,2.96,2,83.89,0,2,1.2,48.21,0,1
2751,18,1,0,2,16.16,23,1,2,0,1,0,1,2.9,2,87.22,2,2,3.2,22.48,0,1
2752,18,1,1,4,12.24,6,0,2,1,0,0,0,3.21,1,96.67,1,1,1.2,34.89,0,2
2753,16,0,0,3,3.86,11,1,2,1,1,1,0,2.96,2,93.89,0,3,3.2,32.87,0,1
2754,17,0,0,1,9.47,2,0,2,1,1,0,1,3.21,1,98.89,1,3,1.2,32.57,0,2
2755,15,1,0,2,13.64,26,1,4,1,0,0,0,2.78,2,85.56,1,1,4.4,23.55,0,1
2756,18,1,1,2,12.68,13,0,4,0,1,1,0,3.46,1,92.78,1,2,2.4,27.12,0,2
2757,15,1,2,3,8.54,18,1,3,0,0,1,0,3.25,1,90.0,1,1,3.8,29.93,0,2
2758,15,1,1,3,17.99,10,0,4,0,0,0,0,2.59,2,94.44,2,0,2.4,27.07,0,1
2759,17,0,3,4,10.39,4,0,2,0,1,0,0,2.57,2,97.78,1,1,1.2,38.41,0,1
2760,17,1,0,2,10.12,22,1,3,1,1,0,1,2.93,2,87.78,1,3,3.8,24.53,0,1
2761,18,1,0,3,1.25,12,0,2,1,1,0,0,4.0,0,93.33,0,2,1.2,45.32,0,3
2762,17,0,0,1,18.44,27,1,3,1,1,1,1,2.98,2,85.0,2,4,3.8,12.48,0,1
2763,17,1,0,2,3.54,9,1,2,1,0,1,0,2.46,3,95.0,0,2,3.2,36.63,0,1
2764,17,1,0,1,10.57,6,0,3,0,1,0,0,2.69,2,96.67,1,1,1.8,35.55,0,1
2765,15,0,2,2,16.07,16,0,1,1,0,1,0,3.2,1,91.11,2,2,0.6,32.3,0,2
2766,18,0,3,3,4.31,15,1,2,1,0,1,0,3.74,0,91.67,0,2,3.2,33.63,0,3
2767,16,0,3,1,10.55,7,1,3,1,1,0,0,2.88,2,96.11,1,2,3.8,23.7,0,1
2768,15,1,0,1,4.81,16,0,3,0,0,1,0,2.83,2,91.11,0,1,1.8,44.34,0,1
2769,17,1,3,0,15.19,12,0,2,0,1,0,1,2.69,2,93.33,2,2,1.2,31.17,0,1
2770,15,0,0,0,11.29,29,0,3,0,1,0,1,2.97,2,83.89,1,2,1.8,35.92,0,1
2771,17,0,0,0,17.12,10,0,1,1,0,1,1,2.72,2,94.44,2,3,0.6,28.52,0,1
2772,17,1,3,1,17.89,19,0,3,0,0,0,0,3.37,1,89.44,2,0,1.8,29.73,0,2
2773,15,0,1,1,12.97,17,1,0,1,0,0,0,1.52,4,90.56,1,1,2.0,36.7,0,0
2774,18,0,0,1,14.51,4,1,3,1,0,0,1,3.66,0,97.78,1,2,3.8,16.22,0,3
2775,17,0,1,4,10.98,5,1,2,1,0,1,0,3.18,1,97.22,1,2,3.2,24.75,0,2
2776,18,1,0,2,7.69,19,0,4,0,1,1,0,3.15,1,89.44,1,2,2.4,35.3,0,2
2777,16,1,2,1,12.96,13,0,2,1,1,1,0,2.89,2,92.78,1,3,1.2,31.15,0,1
2778,17,1,1,2,18.17,11,1,2,1,0,0,0,2.61,2,93.89,2,1,3.2,20.86,0,1
2779,18,1,3,4,8.33,28,1,2,0,0,0,0,2.85,2,84.44,1,0,3.2,38.36,0,1
2780,18,1,0,3,6.29,3,1,2,1,0,0,0,3.49,1,98.33,1,1,3.2,31.95,0,2
2781,16,1,0,1,7.77,6,0,1,1,0,0,1,2.9,2,96.67,1,2,0.6,41.48,0,1
2782,18,0,1,2,8.71,10,0,3,0,0,0,0,2.16,3,94.44,1,0,1.8,42.48,0,1
2783,18,1,1,3,1.47,19,0,2,1,0,0,0,2.66,2,89.44,0,1,1.2,52.25,1,1
2784,16,1,0,3,9.97,1,0,2,0,1,1,1,3.37,1,99.44,1,3,1.2,31.35,0,2
2785,17,0,2,3,9.89,3,1,0,1,0,1,0,2.84,2,98.33,1,2,2.0,32.03,0,1
2786,18,1,3,4,11.77,6,0,1,1,0,1,1,1.55,4,96.67,1,3,0.6,37.35,0,0
2787,18,1,3,4,7.26,0,1,3,0,1,1,0,3.06,1,100.0,1,2,3.8,26.0,0,2
2788,18,0,2,2,12.26,14,0,4,0,1,0,1,2.39,3,92.22,1,2,2.4,30.51,0,1
2789,15,0,3,2,17.56,19,0,2,0,0,0,1,2.85,2,89.44,2,1,1.2,31.67,0,1
2790,16,0,1,3,19.11,21,1,1,1,1,1,0,2.45,3,88.33,2,3,2.6,19.75,0,1
2791,15,1,2,3,11.67,23,0,1,0,1,0,1,2.04,3,87.22,1,2,0.6,42.06,0,1
2792,16,0,0,0,0.85,7,1,4,1,1,0,1,3.32,1,96.11,0,3,4.4,29.5,0,2
2793,17,1,0,4,19.38,28,1,3,0,1,0,0,3.2,1,84.44,2,1,3.8,18.45,0,2
2794,17,1,0,1,14.12,24,1,4,0,0,0,1,3.22,1,86.67,1,1,4.4,21.47,0,2
2795,18,1,1,2,6.72,4,0,1,0,1,0,0,2.52,2,97.78,1,1,0.6,45.85,0,1
2796,16,1,0,4,2.94,13,0,4,0,1,1,0,2.67,2,92.78,0,2,2.4,41.27,0,1
2797,17,0,3,1,2.87,17,0,3,0,1,1,1,2.32,3,90.56,0,3,1.8,43.23,0,1
2798,16,0,0,2,3.35,2,1,4,1,1,1,1,2.95,2,98.89,0,4,4.4,23.83,0,1
2799,17,1,0,1,0.91,1,0,0,1,0,0,0,2.35,3,99.44,0,1,0.0,55.68,1,1
2800,15,0,1,2,18.04,24,0,3,1,1,0,0,2.43,3,86.67,2,2,1.8,27.86,0,1
2801,17,1,0,1,10.82,21,0,2,0,1,0,0,2.29,3,88.33,1,1,1.2,41.88,0,1
2802,15,1,0,2,14.0,15,0,3,1,1,0,0,3.07,1,91.67,1,2,1.8,29.56,0,2
2803,17,1,0,2,16.56,13,1,2,1,0,0,0,2.62,2,92.78,2,1,3.2,23.23,0,1
2804,18,0,1,4,15.83,15,0,3,1,1,1,0,3.31,1,91.67,2,3,1.8,24.17,0,2
2805,15,1,1,4,17.65,10,0,4,0,1,0,1,2.54,2,94.44,2,2,2.4,22.62,0,1
2806,17,1,2,1,19.35,27,0,3,0,0,1,0,2.99,2,85.0,2,1,1.8,27.91,0,1
2807,18,0,2,3,8.78,16,1,3,1,0,0,0,2.97,2,91.11,1,1,3.8,29.94,0,1
2808,15,0,1,1,19.01,2,1,3,1,1,0,0,3.58,0,98.89,2,2,3.8,10.4,0,3
2809,18,0,0,0,14.47,22,0,3,1,1,0,1,2.96,2,87.78,1,3,1.8,28.11,0,1
2810,16,0,0,1,1.41,22,0,2,0,1,1,0,1.91,4,87.78,0,2,1.2,52.28,1,0
2811,16,1,2,4,13.64,4,0,2,0,1,1,0,3.2,1,97.78,1,2,1.2,30.27,0,2
2812,15,0,0,4,13.73,2,0,3,1,0,1,0,2.72,2,98.89,1,2,1.8,28.24,0,1
2813,17,1,0,1,18.12,28,0,1,1,1,1,1,2.51,2,84.44,2,4,0.6,28.79,0,1
2814,15,0,2,1,7.46,14,0,3,1,1,1,0,3.27,1,92.22,1,3,1.8,34.54,0,2
2815,18,0,1,1,11.7,22,1,3,0,1,1,1,2.43,3,87.78,1,3,3.8,23.8,0,1
2816,17,0,0,2,0.24,4,1,2,1,0,0,1,2.86,2,97.78,0,2,3.2,38.78,0,1
2817,16,0,0,2,6.64,21,0,4,0,1,0,0,2.34,3,88.33,1,1,2.4,41.53,0,1
2818,17,0,3,1,1.24,2,0,2,0,1,1,1,2.93,2,98.89,0,3,1.2,43.56,0,1
2819,16,0,3,3,10.44,5,0,1,1,0,1,0,3.41,1,97.22,1,2,0.6,36.67,0,2
2820,17,1,2,2,16.35,22,0,2,1,0,1,0,2.61,2,87.78,2,2,1.2,31.86,0,1
2821,17,0,1,4,4.13,13,0,4,0,1,0,0,3.02,1,92.78,0,1,2.4,41.41,0,2
2822,17,0,1,3,10.55,23,1,4,1,1,1,1,2.97,2,87.22,1,4,4.4,18.86,0,1
2823,18,0,3,2,4.08,1,0,2,1,1,1,0,2.42,3,99.44,0,3,1.2,41.09,0,1
2824,18,0,3,3,2.41,17,1,1,1,1,0,1,2.9,2,90.56,0,3,2.6,38.72,0,1
2825,15,1,0,3,10.22,29,0,2,0,1,0,1,2.87,2,83.89,1,2,1.2,40.23,0,1
2826,15,0,2,1,1.58,5,1,3,0,1,1,1,2.46,3,97.22,0,3,3.8,33.08,0,1
2827,16,0,0,2,11.75,23,1,3,1,0,0,0,3.34,1,87.22,1,1,3.8,26.66,0,2
2828,18,0,0,4,0.63,4,1,3,1,0,0,1,3.71,0,97.78,0,2,3.8,33.44,0,3
2829,16,0,2,1,2.13,13,0,3,1,0,0,0,2.19,3,92.78,0,1,1.8,48.71,0,1
2830,15,1,1,0,11.0,16,1,3,0,0,0,1,3.6,0,91.11,1,1,3.8,25.59,0,3
2831,16,0,3,2,11.83,10,0,2,1,0,1,0,2.93,2,94.44,1,2,1.2,34.38,0,1
2832,15,1,0,3,0.58,0,1,2,1,1,0,0,2.98,2,100.0,0,2,3.2,37.28,0,1
2833,18,0,1,3,11.47,9,0,3,1,1,0,1,3.92,0,95.0,1,3,1.8,26.93,0,3
2834,17,1,3,4,16.77,8,0,3,1,1,0,0,3.68,0,95.56,2,2,1.8,23.21,0,3
2835,18,1,3,2,14.45,19,0,1,1,0,1,0,2.46,3,89.44,1,2,0.6,36.76,0,1
2836,16,0,0,1,2.62,11,0,2,0,0,1,1,2.38,3,93.89,0,2,1.2,47.46,0,1
2837,16,0,0,2,11.85,25,0,3,1,0,0,1,2.92,2,86.11,1,2,1.8,34.57,0,1
2838,18,1,1,3,13.45,0,1,1,1,1,1,1,3.47,1,100.0,1,4,2.6,17.69,0,2
2839,18,1,0,1,0.74,26,0,3,1,0,1,1,2.42,3,85.56,0,3,1.8,47.4,0,1
2840,15,0,3,1,17.11,23,1,3,1,0,0,1,2.67,2,87.22,2,2,3.8,19.14,0,1
2841,16,1,3,0,18.13,17,0,1,0,0,1,1,2.52,2,90.56,2,2,0.6,31.61,0,1
2842,16,1,0,2,17.01,11,0,3,1,1,1,0,3.13,1,93.89,2,3,1.8,22.37,0,2
2843,18,1,0,4,16.49,1,0,1,1,1,1,0,2.45,3,99.44,2,3,0.6,28.23,0,1
2844,17,0,0,3,14.9,0,0,2,0,0,1,0,3.45,1,100.0,1,1,1.2,29.8,0,2
2845,16,1,3,4,12.67,0,0,2,1,0,0,1,3.35,1,100.0,1,2,1.2,30.33,0,2
2846,17,1,0,1,13.57,24,0,3,1,0,1,1,2.32,3,86.67,1,3,1.8,31.22,0,1
2847,18,1,1,4,16.13,28,0,3,0,0,0,1,3.13,1,84.44,2,1,1.8,31.78,0,2
2848,18,0,1,3,13.25,0,1,1,0,1,1,0,2.4,3,100.0,1,2,2.6,25.62,0,1
2849,15,0,1,2,6.55,21,0,3,0,0,1,0,2.85,2,88.33,1,1,1.8,43.09,0,1
2850,16,1,0,4,7.52,11,1,0,0,0,0,0,3.3,1,93.89,1,0,2.0,40.4,0,2
2851,17,0,0,1,17.94,6,1,2,0,0,1,1,3.45,1,96.67,2,2,3.2,15.57,0,2
2852,15,1,3,4,0.34,3,1,2,1,1,0,1,3.33,1,98.33,0,3,3.2,34.79,0,2
2853,16,0,3,4,13.98,20,1,3,0,1,1,0,3.47,1,88.89,1,2,3.8,20.47,0,2
2854,15,0,2,3,19.1,19,0,2,1,0,0,1,3.21,1,89.44,2,2,1.2,26.34,0,2
2855,18,1,0,2,14.12,3,1,0,0,1,0,1,3.08,1,98.33,1,2,2.0,26.14,0,2
2856,16,0,0,1,19.88,25,0,2,1,0,0,0,2.65,2,86.11,2,1,1.2,30.43,0,1
2857,15,0,1,2,13.75,14,0,1,0,1,0,1,3.41,1,92.22,1,2,0.6,34.28,0,2
2858,15,0,0,2,0.69,30,0,4,1,0,0,1,2.77,2,83.33,0,2,2.4,47.14,0,1
2859,17,1,3,3,16.54,0,1,1,0,0,1,1,3.93,0,100.0,2,2,2.6,17.68,0,3
2860,15,0,1,3,5.69,5,1,2,0,1,0,1,3.55,0,97.22,1,2,3.2,30.44,0,3
2861,16,0,0,4,8.92,13,0,2,0,1,0,0,2.3,3,92.78,1,1,1.2,42.67,0,1
2862,16,1,3,0,6.24,25,0,3,1,1,0,1,2.21,3,86.11,1,3,1.8,40.85,0,1
2863,17,0,3,3,5.37,13,1,3,0,1,1,0,2.07,3,92.78,1,2,3.8,33.37,0,1
2864,16,0,0,4,8.63,9,1,2,1,0,1,0,2.34,3,95.0,1,2,3.2,30.57,0,1
2865,18,0,1,3,7.58,6,0,0,0,0,0,1,1.86,4,96.67,1,1,0.0,49.54,0,0
2866,16,0,0,1,12.67,22,0,3,0,1,0,0,1.62,4,87.78,1,1,1.8,38.71,0,0
2867,16,0,0,1,16.26,23,1,1,0,0,0,1,2.7,2,87.22,2,1,2.6,28.08,0,1
2868,15,1,0,0,5.94,22,1,3,1,1,0,0,3.29,1,87.78,1,2,3.8,31.35,0,2
2869,15,1,1,3,4.27,21,0,3,0,0,0,1,2.83,2,88.33,0,1,1.8,45.99,0,1
2870,16,0,3,3,13.34,11,1,2,0,0,0,1,3.47,1,93.89,1,1,3.2,24.74,0,2
2871,17,0,1,4,13.41,30,0,2,1,1,0,0,2.76,2,83.33,1,2,1.2,36.72,0,1
2872,15,0,0,2,18.02,23,1,0,0,0,0,0,2.89,2,87.22,2,0,2.0,30.63,0,1
2873,17,1,1,2,0.32,18,0,3,1,0,0,0,2.95,2,90.0,0,1,1.8,50.04,1,1
2874,16,1,0,3,17.06,8,0,3,0,1,1,1,3.16,1,95.56,2,3,1.8,21.65,0,2
2875,16,0,3,3,10.42,2,1,2,1,0,1,1,3.31,1,98.89,1,3,3.2,22.04,0,2
2876,18,0,1,4,12.43,3,0,2,1,1,0,0,2.96,2,98.33,1,2,1.2,32.19,0,1
2877,15,1,0,3,1.83,12,1,3,0,0,0,1,2.29,3,93.33,0,1,3.8,39.55,0,1
2878,16,0,0,2,8.65,9,1,2,0,1,0,0,2.93,2,95.0,1,1,3.2,31.57,0,1
2879,18,1,2,3,4.55,13,1,1,1,0,1,1,2.26,3,92.78,0,3,2.6,36.87,0,1
2880,15,1,0,4,5.08,5,0,2,1,0,1,0,3.38,1,97.22,1,2,1.2,40.72,0,2
2881,16,0,2,2,10.08,27,1,3,1,1,1,0,3.1,1,85.0,1,3,3.8,25.13,0,2
2882,16,1,0,1,16.25,29,1,2,1,1,0,0,3.57,0,83.89,2,2,3.2,21.86,0,3
2883,15,0,0,1,14.88,27,1,1,0,0,1,0,2.33,3,85.0,1,1,2.6,31.51,0,1
2884,15,0,1,0,11.82,7,0,3,1,0,0,1,2.27,3,96.11,1,2,1.8,32.73,0,1
2885,15,0,3,3,10.79,18,0,2,1,1,1,0,2.08,3,90.0,1,3,1.2,36.86,0,1
2886,16,0,3,1,8.55,28,0,2,1,0,0,0,3.26,1,84.44,1,1,1.2,43.65,0,2
2887,16,0,0,1,19.45,9,0,3,1,0,0,1,2.96,2,95.0,2,2,1.8,21.86,0,1
2888,18,0,0,1,11.2,21,1,2,1,0,0,0,2.06,3,88.33,1,1,3.2,32.89,0,1
2889,17,1,0,2,5.08,4,0,3,1,1,0,0,3.17,1,97.78,1,2,1.8,38.32,0,2
2890,15,1,1,2,4.6,4,1,2,1,0,0,1,2.83,2,97.78,0,2,3.2,33.41,0,1
2891,16,1,1,3,12.23,4,0,3,0,0,0,0,2.64,2,97.78,1,0,1.8,35.71,0,1
2892,16,1,3,1,10.46,8,0,3,0,0,0,1,3.67,0,95.56,1,1,1.8,33.62,0,3
